business_name	business_address	business_city	business_state	business_postal_code	business_latitude	business_longitude	business_phone_number	inspection_id	inspection_date	inspection_score	inspection_type	violation_id	violation_description	risk_category
S & T Hong Kong Seafood	2588 Noriega St	San Francisco	CA	94122	37.753608	-122.491313		24572_20160426	2017-04-26	74.0	Routine - Unscheduled	24572_20160426_103142	Unclean nonfood contact surfaces	Low Risk
POTRERO TERRACE MARKET	990 WISCONSIN St	San Francisco	CA	94107	37.754882	-122.39879		6521_20170112	2017-01-12	98.0	Routine - Unscheduled	6521_20170112_103139	Improper food storage	Low Risk
Yangtze Market	2026 Mission St	San Francisco	CA	94110			+14155552878	82361_20150731	2017-07-31	90.0	Routine - Unscheduled	82361_20150731_103154	Unclean or degraded floors walls or ceilings	Low Risk
AFC Sushi @ Safeway 1711	15 Marina Blvd	San Francisco	CA	94123	37.805073	-122.433106		63095_20150708	2017-07-08	89.0	Routine - Unscheduled	63095_20150708_103133	Foods not protected from contamination	Moderate Risk
New Casa Maria Produce Market #2	58 LELAND Ave	San Francisco	CA	94134	37.711726	-122.404928		69317_20151118	2017-11-18	90.0	Routine - Unscheduled	69317_20151118_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
PUERTO ALEGRE NO. 2	2950 25th St	San Francisco	CA	94110	37.751208	-122.409162		2433_20161024	2017-10-24	98.0	Routine - Unscheduled			
THE GROVE FILLMORE	2016 FILLMORE St	San Francisco	CA	94115	37.788147	-122.433637	+14155471419	2017_20150605	2017-06-05	94.0	Routine - Unscheduled	2017_20150605_103121	Inadequate procedures or records for time as a public health control	Moderate Risk
Volcano Kitchen	5454 GEARY Blvd	San Francisco	CA	94121	37.780515	-122.477846		39695_20151022	2017-10-22		Reinspection/Followup			
Red Jade Restaurant	245 Church St.	San Francisco	CA	94114	37.766814	-122.428846		2721_20150422	2017-04-22	77.0	Routine - Unscheduled	2721_20150422_103131	Moderate risk vermin infestation	Moderate Risk
PIZZA HUT	3349 MISSION St	San Francisco	CA	94110	37.743313	-122.421363	+14155472600	5025_20171003	2017-10-03	92.0	Routine - Unscheduled	5025_20171003_103154	Unclean or degraded floors walls or ceilings	Low Risk
Dakshin	2127 Polk St	San Francisco	CA	94109				89029_20170201	2017-02-01	84.0	Routine - Unscheduled	89029_20170201_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
ST. JOHN OF GOD SENIOR MEALS PROGRA	1290 05th Ave	San Francisco	CA	94122	37.764408	-122.461978		5975_20160518	2017-05-18	92.0	Routine - Unscheduled	5975_20160518_103150	Improper or defective plumbing	Low Risk
JUMP START COFFEE & GROCERY	1192 GUERRERO St	San Francisco	CA	94110	37.752118	-122.422914	+14155647555	4874_20160502	2017-05-02	90.0	Routine - Unscheduled	4874_20160502_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
JERUSULEM	1300 FITZGERALD Ave	San Francisco	CA	94124	37.722087	-122.393214		7024_20151019	2017-10-19	96.0	Routine - Unscheduled	7024_20151019_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Star Bagels	1475 Polk St	San Francisco	CA	94109	37.790324	-122.420664		1144_20180307	2017-03-07		Reinspection/Followup			
ITHAI	720 Post St	San Francisco	CA	94109	37.787691	-122.413717		67564_20150827	2017-08-27	82.0	Routine - Unscheduled	67564_20150827_103154	Unclean or degraded floors walls or ceilings	Low Risk
ANDRE-BOUDIN BAKERIES	399 10th Ave	San Francisco	CA	94118	37.781139	-122.468635		4678_20160311	2017-03-11	84.0	Routine - Unscheduled	4678_20160311_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
18th Street Commissary	3334 18th St	San Francisco	CA	94110	37.761965	-122.417948		27350_20171027	2017-10-27		Reinspection/Followup			
OPERA HOUSE - BASEMENT,LOWER LOUNGE	301 VAN NESS Ave	San Francisco	CA	94102	37.778272	-122.420031	+14155251932	3929_20170502	2017-05-02		Reinspection/Followup			
Rainforest Cafe	145 Jefferson St	San Francisco	CA	94133	37.808323	-122.414668		2952_20160209	2017-02-09	90.0	Routine - Unscheduled	2952_20160209_103120	Moderate risk food holding temperature	Moderate Risk
House of Thai	901 LARKIN ST	San Francisco	CA	94109	37.786119	-122.418182		64161_20170711	2017-07-11		Reinspection/Followup	64161_20170711_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
VANIDA THAI KITCHEN	3050 TARAVAL St	San Francisco	CA	94116	37.742086	-122.498738		984_20170726	2017-07-26		Routine - Scheduled	984_20170726_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Over the Moon	2144 Chestnut St	San Francisco	CA	94123				76735_20160608	2017-06-08	85.0	Routine - Unscheduled	76735_20160608_103142	Unclean nonfood contact surfaces	Low Risk
Kara's Cupcakes	3249 SCOTT	San Francisco	CA	94123	37.799685	-122.44116		29304_20180112	2017-01-12	92.0	Routine - Unscheduled	29304_20180112_103152	Unclean unmaintained or improperly constructed toilet facilities	Low Risk
PACIFIC CAFE	7000 GEARY Blvd	San Francisco	CA	94121	37.779668	-122.494562		2282_20171011	2017-10-11		Non-inspection site visit			
Pineapple King Bakery	1915 Irving St	San Francisco	CA	94122			+14155997075	81258_20171214	2017-12-14	90.0	Routine - Unscheduled	81258_20171214_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Tony's Pizza	1570 Stockton St	San Francisco	CA	94133	37.800297	-122.409107		58879_20180221	2017-02-21	90.0	Routine - Unscheduled	58879_20180221_103156	Permit license or inspection report not posted	Low Risk
SOUTH BEACH YACHT CLUB	PIER 40	San Francisco	CA	94107	37.78162	-122.387677		4171_20171030	2017-10-30	85.0	Routine - Unscheduled	4171_20171030_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Specialty's Cafe & Bakery	500 Howard St	San Francisco	CA	94105	37.788294	-122.396419		67049_20170106	2017-01-06	90.0	Routine - Unscheduled	67049_20170106_103144	Unapproved or unmaintained equipment or utensils	Low Risk
BULLSHEAD RESTAURANT	840 ULLOA St	San Francisco	CA	94127	37.740785	-122.465507	+14155664350	1950_20171115	2017-11-15		Foodborne Illness Investigation	1950_20171115_103142	Unclean nonfood contact surfaces	Low Risk
Blue Fin Sushi & Lounge	1814 Clement St	San Francisco	CA	94121				77850_20171102	2017-11-02	81.0	Routine - Unscheduled	77850_20171102_103147	Inadequate ventilation or lighting	Low Risk
New Luen Sing Fish Market	1207 Stockton St	San Francisco	CA	94133	37.796973	-122.408504		58673_20160412	2017-04-12	71.0	Routine - Unscheduled	58673_20160412_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Golden Boy Pizza	542 Green St	San Francisco	CA	94133	37.799648	-122.408033		847_20180123	2017-01-23	92.0	Routine - Unscheduled	847_20180123_103154	Unclean or degraded floors walls or ceilings	Low Risk
New Golden Daisy	1041 Stockton St	San Francisco	CA	94108	37.795594	-122.408204		4607_20150818	2017-08-18		Reinspection/Followup			
Cafe Mystique	464 CASTRO St	San Francisco	CA	94114				37879_20151006	2017-10-06	77.0	Routine - Unscheduled	37879_20151006_103127	Noncompliance with HAACP plan or variance	Moderate Risk
Golden Catering	835 Jamestown Ave	San Francisco	CA	94121			+14150374810	71422_20170124	2017-01-24		Structural Inspection			
VinDebut LLC	9 West Portal Ave	San Francisco	CA	94127			+14155351136	80819_20150625	2017-06-25		New Construction			
The Treasury	115 Sansome St	San Francisco	CA	94104				85525_20160114	2017-01-14		New Construction			
Viva Goa Indian Cuisine	2420 LOMBARD St	San Francisco	CA	94123	37.799188	-122.441423	+14155699014	63256_20160518	2017-05-18		Reinspection/Followup			
EL SALVADOR RESTAURANT	2278 MISSION St	San Francisco	CA	94110	37.760579	-122.41932		539_20171010	2017-10-10	90.0	Routine - Unscheduled	539_20171010_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Western Addition Senior Citizen Service	1390 TURK St	San Francisco	CA	94115	37.780567	-122.431965		5206_20161207	2017-12-07	88.0	Routine - Unscheduled	5206_20161207_103131	Moderate risk vermin infestation	Moderate Risk
Pizza Zone	555 Beach St	San Francisco	CA	94133				76353_20160328	2017-03-28	96.0	Routine - Unscheduled	76353_20160328_103142	Unclean nonfood contact surfaces	Low Risk
Luce Restaurant &  Bar	888 Howard St 1st Floor	San Francisco	CA	94103	37.781664	-122.404778		37166_20170329	2017-03-29		Reinspection/Followup			
Shanghai House	3641 BALBOA ST	San Francisco	CA	94121	37.775663	-122.497959		27949_20160321	2017-03-21		Reinspection/Followup			
PIZZA HUT #758280	728 GEARY St	San Francisco	CA	94109	37.786477	-122.415454		5124_20150904	2017-09-04	90.0	Routine - Unscheduled	5124_20150904_103142	Unclean nonfood contact surfaces	Low Risk
Golden Kim Tar Restaurant	434 Larkin St	San Francisco	CA	94102	37.781786	-122.417147		34676_20171005	2017-10-05	68.0	Routine - Unscheduled	34676_20171005_103148	No thermometers or uncalibrated thermometers	Low Risk
Panchitas Restaurant	3091 16th St	San Francisco	CA	94103	37.764903	-122.421609		19003_20150617	2017-06-17	88.0	Routine - Unscheduled	19003_20150617_103157	Food safety certificate or food handler card not available	Low Risk
Wok In Chinese American Food	50 MENDELL St 6	San Francisco	CA	94124	37.743419	-122.383536		36022_20170223	2017-02-23		Complaint	36022_20170223_103114	High risk vermin infestation	High Risk
Taqueria El Sol #2	595 Geary St	San Francisco	CA	94102	37.786709	-122.413068	+14155440405	31568_20170202	2017-02-02	90.0	Routine - Unscheduled	31568_20170202_103139	Improper food storage	Low Risk
Andi's Market	820 Cortland Ave	San Francisco	CA	94110				77532_20171003	2017-10-03	62.0	Routine - Unscheduled	77532_20171003_103156	Permit license or inspection report not posted	Low Risk
Powell Street Pizza and Pasta	239 Powell St	San Francisco	CA	94102				78749_20161031	2017-10-31	66.0	Routine - Unscheduled	78749_20161031_103143	Inadequate warewashing facilities or equipment	Low Risk
J & E Restaurant	2537 24th St.	San Francisco	CA	94110				89127_20180125	2017-01-25	74.0	Routine - Unscheduled	89127_20180125_103142	Unclean nonfood contact surfaces	Low Risk
JUDAH MINI MARKET	2264 JUDAH St	San Francisco	CA	94122	37.761363	-122.486258		7640_20161228	2017-12-28	96.0	Routine - Unscheduled	7640_20161228_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Mel's Drive-In	833 MISSION St	San Francisco	CA	94103	37.78355	-122.405356	+14155220793	3948_20161005	2017-10-05	94.0	Routine - Unscheduled	3948_20161005_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Mrs. Fields Cookies	3251 20th Ave 249	San Francisco	CA	94132	37.728497	-122.475639		4688_20160401	2017-04-01	96.0	Routine - Unscheduled	4688_20160401_103154	Unclean or degraded floors walls or ceilings	Low Risk
Sweet Lime Inc.	2100 SUTTER St	San Francisco	CA	94115	37.785888	-122.435133		64231_20170425	2017-04-25	87.0	Routine - Unscheduled	64231_20170425_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Gourment Noodle House	3751 Geary Blvd	San Francisco	CA	94118			+14155227427	75701_20170810	2017-08-10	78.0	Routine - Unscheduled	75701_20170810_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Isobune Sushi SF	1737 Post St #355	San Francisco	CA	94115	37.785457	-122.430317		64630_20151112	2017-11-12	76.0	Routine - Unscheduled	64630_20151112_103103	High risk food holding temperature	High Risk
ACE WASABI'S ROCK N ROLL SUSHI	3339 STEINER St	San Francisco	CA	94123	37.800215	-122.437834	+14155564903	3727_20160713	2017-07-13	84.0	Routine - Unscheduled	3727_20160713_103116	Inadequate food safety knowledge or lack of certified food safety manager	Moderate Risk
Elsy's Restaurant	2893 Mission St	San Francisco	CA	94110			+14155728521	68768_20180314	2017-03-14	78.0	Routine - Unscheduled	68768_20180314_103118	Employee eating or smoking	Moderate Risk
Jicama, LLC	103 Horne Ave.	San Francisco	CA	94124				91501_20170822	2017-08-22		New Ownership			
Little Taqueria	200 6th Ave.	San Francisco	CA	94115				85496_20160824	2017-08-24		Structural Inspection			
Fisherman's Pizzeria Inc [#50]	2800 Leavenworth St	San Francisco	CA	94133	37.807167	-122.418936		1754_20171024	2017-10-24	88.0	Routine - Unscheduled	1754_20171024_103144	Unapproved or unmaintained equipment or utensils	Low Risk
MING'S FONG LAM RESTAURANT	2878 24th St	San Francisco	CA	94110	37.752798	-122.409843		1358_20150423	2017-04-23	83.0	Routine - Unscheduled	1358_20150423_103131	Moderate risk vermin infestation	Moderate Risk
Flores	2030 Union St	San Francisco	CA	94123				89775_20171019	2017-10-19	91.0	Routine - Unscheduled	89775_20171019_103145	Improper storage of equipment utensils or linens	Low Risk
Village House	3398 Balboa St A	San Francisco	CA	94121			+14155526655	88799_20170306	2017-03-06	83.0	Routine - Unscheduled	88799_20170306_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Darren's Cafe	2731 Taylor St	San Francisco	CA	94133	37.807584	-122.41574		69849_20160802	2017-08-02	87.0	Routine - Unscheduled	69849_20160802_103103	High risk food holding temperature	High Risk
HARVEY'S	500 CASTRO St	San Francisco	CA	94114	37.760698	-122.435015	+14155434278	3331_20151211	2017-12-11	85.0	Routine - Unscheduled	3331_20151211_103102	Unclean hands or improper use of gloves	High Risk
Freshroll	230 Bush St #128	San Francisco	CA	94104				81595_20171212	2017-12-12	91.0	Routine - Unscheduled	81595_20171212_103113	Sewage or wastewater contamination	High Risk
Chairman Truck	428 11th St	San Francisco	CA	94103				75649_20170912	2017-09-12		Routine - Scheduled	75649_20170912_103157	Food safety certificate or food handler card not available	Low Risk
AMC-Level #7	1000 Van Ness Ave #7	San Francisco	CA	94109	37.784784	-122.421052		5085_20160923	2017-09-23	92.0	Routine - Unscheduled	5085_20160923_103154	Unclean or degraded floors walls or ceilings	Low Risk
Goodfellas Pizzeria & Grill	377 Bay St Suite A	San Francisco	CA	94133			+14155391000	80940_20160928	2017-09-28		Reinspection/Followup			
Lil'Darlings	312 Columbus Ave	San Francisco	CA	94133	37.798065	-122.406855		63248_20170719	2017-07-19	94.0	Routine - Unscheduled	63248_20170719_103139	Improper food storage	Low Risk
Taqueria Castillo B	10 Mason St	San Francisco	CA	94102	37.783527	-122.409061		60354_20171027	2017-10-27	76.0	Routine - Unscheduled	60354_20171027_103102	Unclean hands or improper use of gloves	High Risk
Glena's	632 20th St	San Francisco	CA	94107				89567_20161101	2017-11-01		New Construction			
Pho Dong Huong	667 Monterey Blvd	San Francisco	CA	94127			+14155495048	90236_20171109	2017-11-09		Complaint Reinspection/Followup	90236_20171109_103154	Unclean or degraded floors walls or ceilings	Low Risk
Jo Jo's Cafe	1537 Ocean Ave	San Francisco	CA	94112			+14155459618	81606_20160922	2017-09-22	83.0	Routine - Unscheduled	81606_20160922_103139	Improper food storage	Low Risk
Papa Mak's Burgers	3755 Noriega St	San Francisco	CA	94122			+14155682244	82290_20170901	2017-09-01	92.0	Routine - Unscheduled	82290_20170901_103148	No thermometers or uncalibrated thermometers	Low Risk
Stuffed, LLC	2788 Mission St	San Francisco	CA	94110			+14155641069	74826_20170823	2017-08-23		Complaint	74826_20170823_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Serendipity SF	Approved private locations	San Francisco	CA				+14156471437	90536_20170803	2017-08-03	85.0	Routine - Unscheduled	90536_20170803_103103	High risk food holding temperature	High Risk
J.B.'S PLACE	1435 17th St	San Francisco	CA	94107	37.765003	-122.398084		88_20170111	2017-01-11	92.0	Routine - Unscheduled	88_20170111_103139	Improper food storage	Low Risk
Drip! Mobile Espresso	Treasure Island Flea Market	San Francisco	CA		0.0	0.0		68500_20160507	2017-05-07	96.0	Routine - Unscheduled	68500_20160507_103139	Improper food storage	Low Risk
7-ELEVEN STORE 2230-23342E	3080 SAN JOSE Ave	San Francisco	CA	94112	37.709683	-122.457571	+14150999200	4859_20151023	2017-10-23		Complaint			
KIMOCHI INC	1840 SUTTER St 208	San Francisco	CA	94115	37.786428	-122.430883	+14155932294	6025_20150411	2017-04-11	83.0	Routine - Unscheduled	6025_20150411_103148	No thermometers or uncalibrated thermometers	Low Risk
AT&T PARK - Draft Beer Cart	24 Willie Mays Plaza	San Francisco	CA	94107				79010_20160410	2017-04-10	98.0	Routine - Unscheduled	79010_20160410_103142	Unclean nonfood contact surfaces	Low Risk
Curry Up Now	659 Valencia St	San Francisco	CA	94110	37.762265	-122.421586	+14155827000	71380_20171019	2017-10-19	92.0	Routine - Unscheduled	71380_20171019_103133	Foods not protected from contamination	Moderate Risk
Cream	3251 20th Ave Space#k5532	San Francisco	CA	94132			+14150309211	84470_20171005	2017-10-05	94.0	Routine - Unscheduled	84470_20171005_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Golden Flower Vietnamese Restaurant	667 Jackson St	San Francisco	CA	94133	37.796026	-122.406202		35221_20160222	2017-02-22	74.0	Routine - Unscheduled	35221_20160222_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
CurveBall	428 11th St	San Francisco	CA	94103				79804_20160518	2017-05-18	92.0	Routine - Unscheduled	79804_20160518_103124	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk
Henry's Hunan North Restaurant	1398 Grant Ave	San Francisco	CA	94133				77054_20180126	2017-01-26		Reinspection/Followup	77054_20180126_103144	Unapproved or unmaintained equipment or utensils	Low Risk
ALAMO SQUARE MARKET	535 SCOTT ST	San Francisco	CA	94117	37.774824	-122.436094		11379_20160928	2017-09-28	85.0	Routine - Unscheduled	11379_20160928_103103	High risk food holding temperature	High Risk
24 Hour Fitness Club, #273	3951 Alemany Blvd	San Francisco	CA	94132				82232_20170530	2017-05-30	88.0	Routine - Unscheduled	82232_20170530_103144	Unapproved or unmaintained equipment or utensils	Low Risk
